Unnamed: 0,week,start_date,end_date,student_id,cars_accuracy,sciences_accuracy,class_accuracy,completed_lessons,total_completed_passages_discrete_sets,score_trends_on_completed_dailies,num_attended_large_session,num_scheduled_large_session,num_attended_small_session,num_scheduled_small_session,class_participation,homework_participation,Baseline Score,Number of Practice Exams,Most Recent Practice Exam,Actual MCAT,Score Difference,Survey Tier,Small Group Tier,Class Participation Tier,Large Group Tier
3289,25,2024-11-11,2024-11-17,140,0.62,0.84,,13.0,12.0,0.75,,,1.0,1.0,,,498.0,6.0,499.0,,1.0,,,,
3290,25,2024-11-11,2024-11-17,141,,0.68,,5.0,4.0,0.68,,,0.0,1.0,,,504.0,1.0,499.0,508.0,9.0,,,,
3291,25,2024-11-11,2024-11-17,142,0.51,,,2.0,4.0,0.41,,,1.0,1.0,,,490.0,6.0,481.0,482.0,1.0,,,,
3292,25,2024-11-11,2024-11-17,143,,,,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,,,
3293,25,2024-11-11,2024-11-17,144,,,,0.0,10.0,0.0,,,0.0,1.0,,,491.0,3.0,495.0,483.0,-3.0,,,,
3294,25,2024-11-11,2024-11-17,145,,0.95,,4.0,1.0,0.96,,,0.0,1.0,,,495.0,3.0,497.0,496.0,-1.0,,,,
3295,25,2024-11-11,2024-11-17,146,,,,0.0,4.0,0.0,,,1.0,1.0,,,,,,,,,,,
3296,25,2024-11-11,2024-11-17,147,0.83,1.0,,2.0,8.0,0.92,,,1.0,1.0,,,495.0,1.0,495.0,478.0,-12.0,,,,
3297,25,2024-11-11,2024-11-17,148,0.59,0.36,,17.0,7.0,0.49,,,0.0,1.0,,,491.0,1.0,491.0,493.0,7.0,,,,
3298,25,2024-11-11,2024-11-17,149,,,,0.0,4.0,0.0,,,0.0,1.0,,,504.0,2.0,502.0,488.0,-16.0,,,,
3299,25,2024-11-11,2024-11-17,150,,,,0.0,3.0,0.0,,,1.0,1.0,,,502.0,9.0,513.0,516.0,19.0,,,,
3300,26,2024-11-18,2024-11-24,1,,0.81,0.77,4.0,3.0,0.55,2.0,2.0,,,0.0,,494.0,1.0,494.0,493.0,4.0,,,,
3301,26,2024-11-18,2024-11-24,2,1.0,,1.0,2.0,3.0,0.74,2.0,2.0,,,0.0,,503.0,1.0,503.0,,5.0,,,,
3302,26,2024-11-18,2024-11-24,3,0.43,0.45,0.55,1.0,8.0,0.58,2.0,2.0,,,0.0,,494.0,4.0,491.0,485.0,-9.0,,,,
3303,26,2024-11-18,2024-11-24,4,0.72,,1.0,1.0,4.0,0.81,2.0,2.0,,,0.0,,502.0,4.0,499.0,,-3.0,,,,
3304,26,2024-11-18,2024-11-24,5,,,1.0,1.0,3.0,0.86,2.0,2.0,,,1.0,,492.0,4.0,493.0,499.0,,,,,
3305,26,2024-11-18,2024-11-24,6,,,1.0,1.0,0.0,0.64,2.0,2.0,,,0.0,,493.0,,,488.0,0.0,,,,
3306,26,2024-11-18,2024-11-24,7,,,1.0,1.0,0.0,0.89,2.0,2.0,,,0.0,,492.0,3.0,493.0,487.0,0.0,,,,
3307,26,2024-11-18,2024-11-24,8,,,1.0,1.0,0.0,0.66,2.0,2.0,,,0.0,,,1.0,,,0.0,,,,
3308,26,2024-11-18,2024-11-24,9,0.88,,0.88,1.0,3.0,0.66,2.0,2.0,,,0.0,,498.0,5.0,506.0,508.0,15.0,,,,
3309,26,2024-11-18,2024-11-24,10,,,1.0,1.0,0.0,0.72,2.0,2.0,,,0.0,,506.0,2.0,506.0,514.0,8.0,,,,
3310,26,2024-11-18,2024-11-24,11,,,0.0,1.0,0.0,0.65,2.0,2.0,,,1.0,,511.0,2.0,509.0,517.0,6.0,,,,
3311,26,2024-11-18,2024-11-24,12,0.7,,0.66,1.0,2.0,0.55,1.0,2.0,,,0.0,,498.0,1.0,498.0,491.0,-2.0,,,,
3312,26,2024-11-18,2024-11-24,13,,,0.0,1.0,0.0,0.59,2.0,2.0,,,0.0,,,1.0,,,,,,,
3313,26,2024-11-18,2024-11-24,14,0.6,,1.0,1.0,3.0,0.66,1.0,2.0,,,0.0,,503.0,2.0,507.0,,9.0,,,,
3314,26,2024-11-18,2024-11-24,15,,,1.0,1.0,0.0,0.72,2.0,2.0,,,0.0,,500.0,,,491.0,-4.0,,,,
3315,26,2024-11-18,2024-11-24,16,,,1.0,1.0,0.0,0.78,1.0,2.0,,,1.0,,0.0,2.0,,,,,,,
3316,26,2024-11-18,2024-11-24,17,,,1.0,1.0,0.0,0.76,2.0,2.0,,,0.0,,508.0,2.0,508.0,496.0,-12.0,,,,
3317,26,2024-11-18,2024-11-24,18,,,1.0,1.0,0.0,0.81,2.0,2.0,,,0.0,,495.0,2.0,503.0,,8.0,,,,
3318,26,2024-11-18,2024-11-24,19,,0.95,1.0,10.0,4.0,0.78,2.0,2.0,,,0.0,,504.0,1.0,504.0,,0.0,,,,
3319,26,2024-11-18,2024-11-24,20,0.85,,0.0,1.0,5.0,0.7,2.0,2.0,,,0.0,,497.0,3.0,499.0,,7.0,,,,
3320,26,2024-11-18,2024-11-24,21,0.92,,0.0,1.0,2.0,0.87,2.0,2.0,,,0.0,,,,,,,,,,
3321,26,2024-11-18,2024-11-24,22,,,1.0,1.0,0.0,0.89,2.0,2.0,,,0.0,,484.0,,,508.0,29.0,,,,
3322,26,2024-11-18,2024-11-24,23,,,0.88,1.0,0.0,0.67,1.0,2.0,,,1.0,,493.0,4.0,496.0,,8.0,,,,
3323,26,2024-11-18,2024-11-24,24,,,0.0,1.0,0.0,0.93,1.0,2.0,,,0.0,,491.0,3.0,484.0,493.0,7.0,,,,
3324,26,2024-11-18,2024-11-24,25,,,1.0,1.0,0.0,0.74,2.0,2.0,,,1.0,,491.0,1.0,491.0,484.0,-2.0,,,,
3325,26,2024-11-18,2024-11-24,26,1.0,,0.88,1.0,2.0,0.88,2.0,2.0,,,1.0,,496.0,5.0,497.0,494.0,3.0,,,,
3326,26,2024-11-18,2024-11-24,27,0.93,0.96,1.0,2.0,4.0,0.69,1.0,2.0,,,1.0,,500.0,2.0,507.0,487.0,-8.0,,,,
3327,26,2024-11-18,2024-11-24,28,1.0,1.0,1.0,1.0,4.0,0.9,2.0,2.0,,,0.0,,0.0,,,485.0,,,,,
3328,26,2024-11-18,2024-11-24,29,0.92,,0.88,1.0,3.0,0.63,2.0,2.0,,,0.0,,505.0,1.0,505.0,515.0,15.0,,,,
3329,26,2024-11-18,2024-11-24,30,,,1.0,1.0,0.0,0.69,2.0,2.0,,,0.0,,0.0,1.0,498.0,502.0,4.0,,,,
3330,26,2024-11-18,2024-11-24,31,,,1.0,2.0,0.0,0.72,2.0,2.0,,,0.0,,506.0,3.0,506.0,,0.0,,,,
3331,26,2024-11-18,2024-11-24,32,,0.9,0.0,1.0,1.0,0.64,2.0,2.0,,,1.0,,0.0,,,508.0,,,,,
3332,26,2024-11-18,2024-11-24,33,,,0.0,1.0,0.0,0.73,2.0,2.0,,,0.0,,490.0,1.0,490.0,,0.0,,,,
3333,26,2024-11-18,2024-11-24,34,,,0.44,1.0,0.0,0.81,2.0,2.0,,,0.0,,,1.0,,490.0,,,,,
3334,26,2024-11-18,2024-11-24,35,,,1.0,1.0,0.0,0.68,2.0,2.0,,,0.0,,506.0,3.0,518.0,525.0,24.0,,,,
3335,26,2024-11-18,2024-11-24,36,,,1.0,1.0,0.0,0.89,2.0,2.0,,,0.0,,495.0,4.0,501.0,,6.0,,,,
3336,26,2024-11-18,2024-11-24,37,,,1.0,1.0,0.0,0.82,2.0,2.0,,,0.0,,496.0,,,494.0,3.0,,,,
3337,26,2024-11-18,2024-11-24,38,,,1.0,23.0,0.0,0.72,2.0,2.0,,,0.0,,,,,,,,,,
3338,26,2024-11-18,2024-11-24,39,0.83,0.9,0.0,5.0,5.0,0.78,1.0,2.0,,,0.0,,498.0,12.0,511.0,504.0,11.0,,,,
3339,26,2024-11-18,2024-11-24,40,,,1.0,1.0,0.0,0.46,2.0,2.0,,,0.0,,,,,,,,,,
3340,26,2024-11-18,2024-11-24,41,,,1.0,1.0,0.0,0.8,2.0,2.0,,,0.0,,494.0,2.0,497.0,502.0,13.0,,,,
3341,26,2024-11-18,2024-11-24,42,,,0.0,1.0,0.0,0.27,2.0,2.0,,,0.0,,,,,,,,,,
3342,26,2024-11-18,2024-11-24,43,0.76,0.77,1.0,10.0,7.0,0.72,2.0,2.0,,,0.0,,494.0,4.0,494.0,489.0,5.0,,,,
3343,26,2024-11-18,2024-11-24,44,,,0.55,1.0,0.0,0.75,2.0,2.0,,,0.0,,,1.0,500.0,,,,,,
3344,26,2024-11-18,2024-11-24,45,0.0,0.67,1.0,1.0,2.0,0.74,1.0,2.0,,,0.5,,,,,,,,,,
3345,26,2024-11-18,2024-11-24,46,0.67,,0.0,1.0,6.0,0.4,2.0,2.0,,,1.0,,493.0,4.0,494.0,495.0,7.0,,,,
3346,26,2024-11-18,2024-11-24,47,,,0.0,1.0,0.0,0.62,2.0,2.0,,,1.0,,494.0,1.0,494.0,493.0,-1.0,,,,
3347,26,2024-11-18,2024-11-24,48,,,0.0,1.0,0.0,0.45,1.0,2.0,,,0.0,,495.0,2.0,490.0,488.0,-2.0,,,,
3348,26,2024-11-18,2024-11-24,49,0.61,0.76,1.0,1.0,12.0,0.71,1.0,2.0,,,1.0,,503.0,6.0,516.0,,13.0,,,,
3349,26,2024-11-18,2024-11-24,50,,,1.0,1.0,0.0,0.6,2.0,2.0,,,0.0,,505.0,,,,,,,,
3350,26,2024-11-18,2024-11-24,51,,,0.88,1.0,0.0,0.63,1.0,2.0,,,0.0,,501.0,2.0,501.0,495.0,-6.0,,,,
3351,26,2024-11-18,2024-11-24,52,,0.47,0.66,1.0,1.0,0.53,1.0,2.0,,,0.0,,497.0,5.0,502.0,501.0,9.0,,,,
3352,26,2024-11-18,2024-11-24,53,,,0.77,1.0,0.0,0.8,2.0,2.0,,,0.0,,491.0,3.0,492.0,490.0,4.0,,,,
3353,26,2024-11-18,2024-11-24,54,,,0.0,1.0,0.0,0.76,2.0,2.0,,,0.0,,,,,,,,,,
3354,26,2024-11-18,2024-11-24,55,,,0.0,1.0,1.0,0.63,1.0,2.0,,,0.0,,497.0,,,,0.0,,,,
3355,26,2024-11-18,2024-11-24,56,,,0.0,1.0,0.0,0.78,2.0,2.0,,,0.0,,510.0,,,,,,,,
3356,26,2024-11-18,2024-11-24,57,,,1.0,1.0,0.0,0.74,1.0,2.0,,,1.0,,497.0,3.0,497.0,,0.0,,,,
3357,26,2024-11-18,2024-11-24,58,,,0.0,1.0,0.0,0.58,2.0,2.0,,,0.0,,495.0,1.0,495.0,494.0,4.0,,,,
3358,26,2024-11-18,2024-11-24,59,1.0,,1.0,2.0,4.0,0.79,2.0,2.0,,,1.0,,497.0,4.0,496.0,493.0,1.0,,,,
3359,26,2024-11-18,2024-11-24,60,,,0.0,1.0,0.0,0.81,2.0,2.0,,,0.0,,498.0,3.0,500.0,510.0,17.0,,,,
3360,26,2024-11-18,2024-11-24,61,,,1.0,1.0,0.0,0.69,1.0,2.0,,,0.0,,496.0,3.0,494.0,492.0,1.0,,,,
3361,26,2024-11-18,2024-11-24,62,,,0.0,1.0,0.0,0.66,2.0,2.0,,,0.0,,494.0,1.0,494.0,,5.0,,,,
3362,26,2024-11-18,2024-11-24,63,,,1.0,1.0,0.0,0.64,2.0,2.0,,,0.0,,,1.0,487.0,,,,,,
3363,26,2024-11-18,2024-11-24,64,,,1.0,1.0,0.0,0.56,2.0,2.0,,,0.0,,493.0,4.0,502.0,,9.0,,,,
3364,26,2024-11-18,2024-11-24,65,,,0.0,5.0,2.0,0.5,1.0,2.0,,,0.0,,493.0,5.0,518.0,491.0,-2.0,,,,
3365,26,2024-11-18,2024-11-24,66,,,0.88,1.0,0.0,0.65,2.0,2.0,,,0.0,,489.0,1.0,489.0,506.0,22.0,,,,
3366,26,2024-11-18,2024-11-24,67,0.9,0.37,0.0,1.0,4.0,0.74,2.0,2.0,,,1.0,,494.0,,,481.0,-8.0,,,,
3367,26,2024-11-18,2024-11-24,68,,,0.0,1.0,0.0,0.67,2.0,2.0,,,1.0,,493.0,,,498.0,10.0,,,,
3368,26,2024-11-18,2024-11-24,69,1.0,,0.0,1.0,1.0,0.65,2.0,2.0,,,0.0,,495.0,2.0,497.0,,7.0,,,,
3369,26,2024-11-18,2024-11-24,70,,0.87,1.0,1.0,3.0,0.76,2.0,2.0,,,1.0,,487.0,1.0,487.0,481.0,-6.0,,,,
3370,26,2024-11-18,2024-11-24,71,0.65,0.9,1.0,8.0,17.0,0.74,2.0,2.0,,,0.0,,501.0,9.0,504.0,,8.0,,,,
3371,26,2024-11-18,2024-11-24,72,,,0.44,1.0,0.0,0.45,2.0,2.0,,,0.0,,0.0,1.0,409.0,,,,,,
3372,26,2024-11-18,2024-11-24,73,1.0,,1.0,7.0,3.0,0.85,2.0,2.0,,,0.0,,503.0,3.0,502.0,498.0,0.0,,,,
3373,26,2024-11-18,2024-11-24,74,,,1.0,1.0,0.0,0.66,2.0,2.0,,,1.0,,501.0,1.0,501.0,,5.0,,,,
3374,26,2024-11-18,2024-11-24,75,,,1.0,1.0,0.0,0.74,2.0,2.0,,,0.0,,495.0,1.0,495.0,497.0,5.0,,,,
3375,26,2024-11-18,2024-11-24,76,,,1.0,1.0,0.0,0.84,2.0,2.0,,,0.0,,497.0,,,495.0,3.0,,,,
3376,26,2024-11-18,2024-11-24,77,0.73,,1.0,6.0,5.0,0.64,2.0,2.0,,,0.0,,491.0,5.0,494.0,493.0,7.0,,,,
3377,26,2024-11-18,2024-11-24,78,1.0,,1.0,3.0,3.0,0.74,2.0,2.0,,,1.0,,499.0,4.0,493.0,,-1.0,,,,
3378,26,2024-11-18,2024-11-24,79,,,1.0,1.0,0.0,0.79,1.0,2.0,,,0.0,,504.0,7.0,519.0,,20.0,,,,
3379,26,2024-11-18,2024-11-24,80,,,0.0,1.0,0.0,0.56,2.0,2.0,,,0.0,,491.0,,,496.0,5.0,,,,
3380,26,2024-11-18,2024-11-24,81,0.59,,0.0,1.0,9.0,0.55,2.0,2.0,,,0.0,,498.0,1.0,498.0,495.0,2.0,,,,
3381,26,2024-11-18,2024-11-24,82,,0.48,0.88,1.0,1.0,0.76,2.0,2.0,,,0.0,,495.0,1.0,497.0,,7.0,,,,
3382,26,2024-11-18,2024-11-24,83,,,1.0,1.0,0.0,0.78,2.0,2.0,,,0.0,,506.0,6.0,517.0,518.0,17.0,,,,
3383,26,2024-11-18,2024-11-24,84,,,0.0,1.0,0.0,0.72,1.0,2.0,,,0.0,,499.0,,,491.0,-3.0,,,,
3384,26,2024-11-18,2024-11-24,85,0.89,,1.0,1.0,4.0,0.72,2.0,2.0,,,0.0,,504.0,7.0,506.0,509.0,10.0,,,,
3385,26,2024-11-18,2024-11-24,86,,,0.0,1.0,0.0,0.25,2.0,2.0,,,1.0,,490.0,2.0,490.0,,0.0,,,,
3386,26,2024-11-18,2024-11-24,87,0.5,0.6,0.0,2.0,7.0,0.71,1.0,2.0,,,0.0,,491.0,6.0,494.0,497.0,11.0,,,,
3387,26,2024-11-18,2024-11-24,88,,,1.0,1.0,0.0,0.51,2.0,2.0,,,1.0,,496.0,1.0,496.0,501.0,5.0,,,,
3388,26,2024-11-18,2024-11-24,89,,,1.0,1.0,0.0,0.65,2.0,2.0,,,0.0,,493.0,2.0,493.0,497.0,4.0,,,,
3389,26,2024-11-18,2024-11-24,90,0.81,,0.44,2.0,3.0,0.7,1.0,2.0,,,0.0,,499.0,6.0,495.0,504.0,10.0,,,,
3390,26,2024-11-18,2024-11-24,91,1.0,,0.0,5.0,2.0,0.86,2.0,2.0,,,0.0,,495.0,5.0,496.0,492.0,2.0,,,,
3391,26,2024-11-18,2024-11-24,92,,,0.0,1.0,0.0,0.7,2.0,2.0,,,0.0,,502.0,2.0,506.0,,9.0,,,,
3392,26,2024-11-18,2024-11-24,93,0.7,0.69,1.0,6.0,11.0,0.7,2.0,2.0,,,1.0,,497.0,4.0,497.0,496.0,4.0,,,,
3393,26,2024-11-18,2024-11-24,94,,0.72,0.77,3.0,4.0,0.5,2.0,2.0,,,0.0,,503.0,2.0,503.0,,0.0,,,,
3394,26,2024-11-18,2024-11-24,95,,,0.0,1.0,0.0,0.7,2.0,2.0,,,0.0,,498.0,1.0,498.0,493.0,0.0,,,,
3395,26,2024-11-18,2024-11-24,96,,,0.0,1.0,0.0,0.42,2.0,2.0,,,1.0,,0.0,,,,,,,,
3396,26,2024-11-18,2024-11-24,97,,,0.0,1.0,0.0,0.35,2.0,2.0,,,0.0,,494.0,,,495.0,6.0,,,,
3397,26,2024-11-18,2024-11-24,98,,,1.0,1.0,0.0,0.64,2.0,2.0,,,0.0,,,,,,0.0,,,,
3398,26,2024-11-18,2024-11-24,99,,,0.0,1.0,0.0,0.77,1.0,2.0,,,0.0,,502.0,1.0,500.0,,3.0,,,,
3399,26,2024-11-18,2024-11-24,100,0.68,,0.0,1.0,8.0,0.49,2.0,2.0,,,0.0,,497.0,1.0,497.0,501.0,9.0,,,,
3400,26,2024-11-18,2024-11-24,101,1.0,,1.0,1.0,2.0,0.85,2.0,2.0,,,0.0,,500.0,6.0,502.0,495.0,0.0,,,,
3401,26,2024-11-18,2024-11-24,102,,,0.44,1.0,1.0,0.43,2.0,2.0,,,0.0,,501.0,1.0,501.0,496.0,0.0,,,,
3402,26,2024-11-18,2024-11-24,103,0.0,,0.0,1.0,4.0,0.58,2.0,2.0,,,0.0,,493.0,,,483.0,-5.0,,,,
3403,26,2024-11-18,2024-11-24,104,0.46,,0.66,1.0,9.0,0.57,1.0,2.0,,,0.0,,494.0,,,,0.0,,,,
3404,26,2024-11-18,2024-11-24,105,0.77,0.75,0.88,1.0,9.0,0.67,2.0,2.0,,,1.0,,485.0,2.0,485.0,485.0,0.0,,,,
3405,26,2024-11-18,2024-11-24,106,1.0,,0.0,1.0,3.0,0.59,2.0,2.0,,,0.0,,491.0,5.0,494.0,482.0,-4.0,,,,
3406,26,2024-11-18,2024-11-24,107,,,1.0,1.0,0.0,0.56,1.0,2.0,,,0.0,,505.0,,,,,,,,
3407,26,2024-11-18,2024-11-24,108,,0.8,1.0,1.0,4.0,0.58,2.0,2.0,,,0.0,,497.0,6.0,499.0,502.0,10.0,,,,
3408,26,2024-11-18,2024-11-24,109,,,1.0,1.0,0.0,0.87,1.0,2.0,,,0.0,,,,,,,,,,
3409,26,2024-11-18,2024-11-24,110,,,1.0,1.0,0.0,0.75,2.0,2.0,,,0.0,,506.0,2.0,511.0,,10.0,,,,
3410,26,2024-11-18,2024-11-24,111,0.81,1.0,1.0,6.0,4.0,0.89,1.0,2.0,,,0.5,,498.0,6.0,517.0,496.0,-2.0,,,,
3411,26,2024-11-18,2024-11-24,112,0.49,,1.0,1.0,4.0,0.53,2.0,2.0,,,0.0,,490.0,3.0,491.0,478.0,-7.0,,,,
3412,26,2024-11-18,2024-11-24,113,,,1.0,2.0,0.0,0.75,2.0,2.0,,,0.0,,492.0,3.0,492.0,495.0,8.0,,,,
3413,26,2024-11-18,2024-11-24,114,,,0.88,14.0,0.0,0.89,2.0,2.0,,,0.0,,492.0,4.0,485.0,486.0,-1.0,,,,
3414,26,2024-11-18,2024-11-24,115,,,0.77,1.0,0.0,0.63,2.0,2.0,,,0.0,,487.0,4.0,496.0,487.0,5.0,,,,
3415,26,2024-11-18,2024-11-24,116,0.81,0.64,1.0,5.0,6.0,0.73,2.0,2.0,,,0.0,,503.0,1.0,503.0,506.0,8.0,,,,
3416,26,2024-11-18,2024-11-24,117,0.66,,1.0,1.0,7.0,0.69,2.0,2.0,,,0.0,,493.0,2.0,493.0,494.0,6.0,,,,
3417,26,2024-11-18,2024-11-24,118,,,0.0,1.0,0.0,0.6,2.0,2.0,,,1.0,,488.0,1.0,488.0,480.0,-3.0,,,,
3418,26,2024-11-18,2024-11-24,119,,,0.77,1.0,0.0,0.66,1.0,2.0,,,0.0,,,,,,,,,,
3419,26,2024-11-18,2024-11-24,120,,,0.88,1.0,0.0,0.66,1.0,2.0,,,0.0,,497.0,5.0,506.0,,14.0,,,,
3420,26,2024-11-18,2024-11-24,121,,,1.0,1.0,10.0,0.84,2.0,2.0,,,0.0,,503.0,5.0,509.0,510.0,7.0,,,,
3421,26,2024-11-18,2024-11-24,122,,,0.0,1.0,0.0,0.9,2.0,2.0,,,0.0,,494.0,6.0,509.0,509.0,20.0,,,,
3422,26,2024-11-18,2024-11-24,123,,,0.0,1.0,0.0,0.82,1.0,2.0,,,0.0,,498.0,1.0,500.0,495.0,2.0,,,,
3423,26,2024-11-18,2024-11-24,124,0.67,0.35,0.88,1.0,4.0,0.49,1.0,2.0,,,1.0,,502.0,5.0,500.0,496.0,-6.0,,,,
3424,26,2024-11-18,2024-11-24,125,0.74,0.67,0.0,2.0,4.0,0.67,2.0,2.0,,,0.0,,494.0,5.0,500.0,505.0,16.0,,,,
3425,26,2024-11-18,2024-11-24,126,,,1.0,1.0,0.0,0.69,2.0,2.0,,,0.0,,495.0,,,501.0,11.0,,,,
3426,26,2024-11-18,2024-11-24,127,0.56,,0.0,1.0,3.0,0.77,2.0,2.0,,,0.0,,500.0,2.0,501.0,508.0,13.0,,,,
3427,26,2024-11-18,2024-11-24,128,,,0.33,1.0,0.0,0.5,2.0,2.0,,,0.0,,490.0,,,,,,,,
3428,26,2024-11-18,2024-11-24,129,0.81,,0.0,1.0,3.0,0.56,1.0,2.0,,,1.0,,501.0,2.0,499.0,,3.0,,,,
3429,26,2024-11-18,2024-11-24,130,,,0.0,1.0,0.0,0.51,2.0,2.0,,,1.0,,500.0,3.0,513.0,,13.0,,,,
3430,26,2024-11-18,2024-11-24,131,0.88,0.4,1.0,1.0,6.0,0.55,2.0,2.0,,,0.0,,493.0,10.0,497.0,506.0,13.0,,,,
3431,26,2024-11-18,2024-11-24,132,,,0.77,1.0,0.0,0.57,2.0,2.0,,,0.0,,498.0,2.0,498.0,490.0,-8.0,,,,
3432,26,2024-11-18,2024-11-24,133,1.0,,0.88,1.0,3.0,0.82,1.0,2.0,,,0.0,,486.0,3.0,501.0,501.0,0.0,,,,
3433,26,2024-11-18,2024-11-24,134,,,0.0,1.0,0.0,0.28,2.0,2.0,,,0.0,,,,,487.0,,,,,
3434,26,2024-11-18,2024-11-24,135,0.81,,1.0,2.0,3.0,0.89,1.0,2.0,,,0.0,,505.0,5.0,513.0,,13.0,,,,
3435,26,2024-11-18,2024-11-24,136,0.52,,1.0,2.0,4.0,0.61,2.0,2.0,,,0.0,,498.0,5.0,499.0,,6.0,,,,
3436,26,2024-11-18,2024-11-24,137,,,1.0,1.0,0.0,0.84,2.0,2.0,,,0.0,,,1.0,503.0,506.0,3.0,,,,
3437,26,2024-11-18,2024-11-24,138,0.81,,0.77,1.0,3.0,0.58,2.0,2.0,,,0.0,,491.0,2.0,489.0,492.0,3.0,,,,
3438,26,2024-11-18,2024-11-24,139,0.67,0.75,1.0,1.0,3.0,0.63,2.0,2.0,,,1.0,,495.0,5.0,505.0,500.0,10.0,,,,
3439,26,2024-11-18,2024-11-24,140,0.66,0.77,1.0,3.0,18.0,0.65,2.0,2.0,,,0.0,,498.0,6.0,499.0,,1.0,,,,
3440,26,2024-11-18,2024-11-24,141,0.57,0.58,0.0,27.0,23.0,0.53,2.0,2.0,,,0.0,,504.0,1.0,499.0,508.0,9.0,,,,
3441,26,2024-11-18,2024-11-24,142,0.62,0.77,1.0,2.0,8.0,0.65,2.0,2.0,,,1.0,,490.0,6.0,481.0,482.0,1.0,,,,
3442,26,2024-11-18,2024-11-24,143,,,0.0,1.0,0.0,0.39,2.0,2.0,,,0.0,,,,,,,,,,
3443,26,2024-11-18,2024-11-24,144,,,1.0,1.0,0.0,0.81,2.0,2.0,,,0.0,,491.0,3.0,495.0,483.0,-3.0,,,,
3444,26,2024-11-18,2024-11-24,145,,0.93,0.0,6.0,19.0,0.77,2.0,2.0,,,0.0,,495.0,3.0,497.0,496.0,-1.0,,,,
3445,26,2024-11-18,2024-11-24,146,0.87,0.9,1.0,12.0,11.0,0.67,2.0,2.0,,,0.0,,,,,,,,,,
3446,26,2024-11-18,2024-11-24,147,,,1.0,1.0,0.0,0.67,1.0,2.0,,,0.0,,495.0,1.0,495.0,478.0,-12.0,,,,
3447,26,2024-11-18,2024-11-24,148,0.5,0.5,1.0,1.0,24.0,0.43,2.0,2.0,,,0.0,,491.0,1.0,491.0,493.0,7.0,,,,
3448,26,2024-11-18,2024-11-24,149,,1.0,0.88,8.0,5.0,0.89,2.0,2.0,,,0.0,,504.0,2.0,502.0,488.0,-16.0,,,,
3449,26,2024-11-18,2024-11-24,150,,0.8,0.0,6.0,1.0,0.63,2.0,2.0,,,0.0,,502.0,9.0,513.0,516.0,19.0,,,,
3450,27,2024-11-25,2024-12-01,1,,,,1.0,0.0,0.0,,,,,,,494.0,1.0,494.0,493.0,4.0,,,,
3451,27,2024-11-25,2024-12-01,2,,,,1.0,1.0,0.0,,,,,,,503.0,1.0,503.0,,5.0,,,,
3452,27,2024-11-25,2024-12-01,3,,,,1.0,0.0,0.0,,,,,,,494.0,4.0,491.0,485.0,-9.0,,,,
3453,27,2024-11-25,2024-12-01,4,,0.58,,1.0,1.0,5.02,,,,,,,502.0,4.0,499.0,,-3.0,,,,
3454,27,2024-11-25,2024-12-01,5,,,,1.0,0.0,0.0,,,,,,,492.0,4.0,493.0,499.0,,,,,
3455,27,2024-11-25,2024-12-01,6,,,,1.0,0.0,0.0,,,,,,,493.0,,,488.0,0.0,,,,
3456,27,2024-11-25,2024-12-01,7,,,,1.0,0.0,0.0,,,,,,,492.0,3.0,493.0,487.0,0.0,,,,
3457,27,2024-11-25,2024-12-01,8,,,,1.0,0.0,0.0,,,,,,,,1.0,,,0.0,,,,
3458,27,2024-11-25,2024-12-01,9,0.52,0.92,,5.0,6.0,0.79,,,,,,,498.0,5.0,506.0,508.0,15.0,,,,
3459,27,2024-11-25,2024-12-01,10,,0.62,,1.0,1.0,5.02,,,,,,,506.0,2.0,506.0,514.0,8.0,,,,
3460,27,2024-11-25,2024-12-01,11,,,,1.0,0.0,0.0,,,,,,,511.0,2.0,509.0,517.0,6.0,,,,
3461,27,2024-11-25,2024-12-01,12,,,,1.0,0.0,0.0,,,,,,,498.0,1.0,498.0,491.0,-2.0,,,,
3462,27,2024-11-25,2024-12-01,13,,,,5.0,0.0,0.0,,,,,,,,1.0,,,,,,,
3463,27,2024-11-25,2024-12-01,14,0.93,,,1.0,3.0,0.93,,,,,,,503.0,2.0,507.0,,9.0,,,,
3464,27,2024-11-25,2024-12-01,15,,,,1.0,0.0,0.0,,,,,,,500.0,,,491.0,-4.0,,,,
3465,27,2024-11-25,2024-12-01,16,,,,1.0,0.0,0.0,,,,,,,0.0,2.0,,,,,,,
3466,27,2024-11-25,2024-12-01,17,,,,1.0,0.0,0.0,,,,,,,508.0,2.0,508.0,496.0,-12.0,,,,
3467,27,2024-11-25,2024-12-01,18,,,,1.0,0.0,0.0,,,,,,,495.0,2.0,503.0,,8.0,,,,
3468,27,2024-11-25,2024-12-01,19,,,,1.0,0.0,0.0,,,,,,,504.0,1.0,504.0,,0.0,,,,
3469,27,2024-11-25,2024-12-01,20,0.75,,,3.0,6.0,0.75,,,,,,,497.0,3.0,499.0,,7.0,,,,
3470,27,2024-11-25,2024-12-01,21,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,
3471,27,2024-11-25,2024-12-01,22,,,,1.0,0.0,0.0,,,,,,,484.0,,,508.0,29.0,,,,
3472,27,2024-11-25,2024-12-01,23,,0.85,,9.0,10.0,0.85,,,,,,,493.0,4.0,496.0,,8.0,,,,
